Time,Close,Open,High,Low,Body,UpperWick,LowerWick,Range,C1,H1,L1,B1,C2,H2,L2,B2,C3,H3,L3,B3,C4,H4,L4,B4,C5,H5,L5,B5,EMA9,EMA21,EMA50,EMA200,FastSlope,SlopeAccel,TrendUp,TrendDown,DistEMA200,Mom,ADX,ATR,BBWidth,Vol,VolSMA,VolNorm,VolPressure,LocalHigh10,LocalLow10,DistLocalHigh10,DistLocalLow10,SweepUp,SweepDown,IsTradeBar,IsLong,IsShort,BarsSinceEntry
2026-03-24 13:56:00,6624.25,6627.75,6627.75,6624.0,-3.5,0.0,0.25,3.75,6627.75,6628.0,6625.0,0.0,6627.75,6633.0,6627.5,-1.25,6629.0,6629.5,6625.5,1.75,6627.0,6627.75,6625.0,1.25,6625.75,6627.25,6625.0,0.5,6626.72831366916,6626.5510581282,6623.04148520252,6619.85410595624,-0.393392715913251,-0.72010539567782,1,0,17.5835761750532,-4.75,19.0076689662378,4.36671516408064,18.1675534951737,2678,3215.2,0.832918636476736,-0.832918636476736,6633.0,6622.75,-35,6,0,0,0,0,0,0
2026-03-24 13:57:00,6622.75,6624.25,6624.5,6619.5,-1.5,0.25,3.25,5.0,6624.25,6627.75,6624.0,-3.5,6627.75,6628.0,6625.0,0.0,6627.75,6633.0,6627.5,-1.25,6629.0,6629.5,6625.5,1.75,6627.0,6627.75,6625.0,1.25,6625.93265093533,6626.20550738927,6623.03005441027,6619.88292082234,-1.31471417273042,-0.176084316542074,0,0,11.4683167106232,-4.75,18.4587201899565,4.41194979521774,18.9142142316305,3083,3294.55,0.935787892124873,-0.935787892124873,6633.0,6619.5,-41,13,0,0,0,0,0,0
2026-03-24 13:58:00,6622.0,6622.75,6624.0,6621.25,-0.75,1.25,0.75,2.75,6622.75,6624.5,6619.5,-1.5,6624.25,6627.75,6624.0,-3.5,6627.75,6628.0,6625.0,0.0,6627.75,6633.0,6627.5,-1.25,6629.0,6629.5,6625.5,1.75,6625.14612074826,6625.8231885357,6622.98966011967,6619.9039862868,-2.2017713381847,0.0091325467656133,0,0,8.384054852806,-5.0,17.9489820405525,4.29323909555933,19.7065344492639,1525,3270.8,0.466246789776202,-0.466246789776202,6633.0,6619.5,-44,10,0,0,0,0,0,0
2026-03-24 13:59:00,6623.25,6622.0,6625.25,6621.5,1.25,2.0,0.5,3.75,6622.0,6624.0,6621.25,-0.75,6622.75,6624.5,6619.5,-1.5,6624.25,6627.75,6624.0,-3.5,6627.75,6628.0,6625.0,0.0,6627.75,6633.0,6627.5,-1.25,6624.76689659861,6625.58926230519,6622.99986952674,6619.93727995559,-1.96141707054812,0.407306037413036,0,0,13.250880177653,-5.25,17.0957643438109,4.25443630301938,18.5461586319107,2079,3090.6,0.672684915550379,0.672684915550379,6633.0,6619.5,-39,15,0,0,0,0,0,0
2026-03-24 14:00:00,6623.75,6623.25,6624.75,6622.75,0.5,1.0,0.5,2.0,6623.25,6625.25,6621.5,1.25,6622.0,6624.0,6621.25,-0.75,6622.75,6624.5,6619.5,-1.5,6624.25,6627.75,6624.0,-3.5,6627.75,6628.0,6625.0,0.0,6624.56351727889,6625.42205664108,6623.02928640804,6619.97521746847,-1.36913365643886,0.175844829930611,0,0,15.0991301261311,-3.0,16.3034907682651,4.09340513851799,14.2070405081431,1505,2758.9,0.545507267389177,0.545507267389177,6633.0,6619.5,-37,17,0,0,0,0,0,0
2026-03-24 14:01:00,6629.0,6623.75,6629.0,6623.5,5.25,0.0,0.25,5.5,6623.75,6624.75,6622.75,0.5,6623.25,6625.25,6621.5,1.25,6622.0,6624.0,6621.25,-0.75,6622.75,6624.5,6619.5,-1.5,6624.25,6627.75,6624.0,-3.5,6625.45081382311,6625.74732421916,6623.2634320391,6620.06501629963,0.304693074849638,1.09067586394485,0,0,35.7399348014915,2.25,15.9103956475284,4.19387620005242,8.61553828846445,3897,2725.75,1.42969824818857,1.42969824818857,6633.0,6619.5,-16,38,0,0,0,0,0,0
2026-03-24 14:02:00,6628.5,6629.0,6631.5,6628.0,-0.5,2.5,0.5,3.5,6629.0,6629.0,6623.5,5.25,6623.75,6624.75,6622.75,0.5,6623.25,6625.25,6621.5,1.25,6622.0,6624.0,6621.25,-0.75,6622.75,6624.5,6619.5,-1.5,6626.06065105849,6625.99756747196,6623.46878764541,6620.1489464857,1.29375445987989,-0.277459308845209,1,0,33.4042140571946,4.0,16.1268197378512,4.14431361433439,8.4904357956475,3603,2543.55,1.41652414931887,-1.41652414931887,6633.0,6619.5,-18,36,0,0,0,0,0,0
2026-03-24 14:03:00,6627.25,6628.25,6629.5,6627.0,-1.0,1.25,0.25,2.5,6628.5,6631.5,6628.0,-0.5,6629.0,6629.0,6623.5,5.25,6623.75,6624.75,6622.75,0.5,6623.25,6625.25,6621.5,1.25,6622.0,6624.0,6621.25,-0.75,6626.29852084679,6626.11142497451,6623.61707048285,6620.2196037346,1.73500356790373,-0.371967447075804,1,0,28.121585061599,3.0,16.0064412145463,4.02686264188194,8.45931439302331,2171,2265.1,0.958456580283431,-0.958456580283431,6633.0,6619.5,-23,31,0,0,0,0,0,0
2026-03-24 14:04:00,6628.0,6627.5,6629.5,6626.75,0.5,1.5,0.75,2.75,6627.25,6629.5,6627.0,-1.0,6628.5,6631.5,6628.0,-0.5,6629.0,6629.0,6623.5,5.25,6623.75,6624.75,6622.75,0.5,6623.25,6625.25,6621.5,1.25,6626.63881667743,6626.28311361319,6623.78895007175,6620.29702061286,1.1880028543228,0.102426042340085,1,0,30.8119175485481,2.75,15.8122570639577,3.9356581674618,8.59302042357558,1616,2161.3,0.747698144635173,0.747698144635173,6631.5,6619.5,-14,34,0,0,0,0,0,0
2026-03-24 14:05:00,6626.75,6628.0,6628.75,6626.5,-1.25,0.75,0.25,2.25,6628.0,6629.5,6626.75,0.5,6627.25,6629.5,6627.0,-1.0,6628.5,6631.5,6628.0,-0.5,6629.0,6629.0,6623.5,5.25,6623.75,6624.75,6622.75,0.5,6626.66105334195,6626.32555783018,6623.90506967678,6620.36122936298,0.600402283458607,-0.318059166128478,1,0,25.5550825480641,1.0,15.545038391814,3.8152540126431,8.33351666465023,1592,2143.1,0.742849143763707,-0.742849143763707,6631.5,6619.5,-19,29,0,0,0,0,0,0
2026-03-24 14:06:00,6627.5,6626.75,6627.5,6624.5,0.75,0.0,2.25,3.0,6626.75,6628.75,6626.5,-1.25,6628.0,6629.5,6626.75,0.5,6627.25,6629.5,6627.0,-1.0,6628.5,6631.5,6628.0,-0.5,6629.0,6629.0,6623.5,5.25,6626.82884267356,6626.43232530016,6624.04604733652,6620.43226190664,0.530321826767249,0.145552667097036,1,0,28.2709523734557,0.5,14.6189571566406,3.75702158316859,8.41189633792601,2248,2162.7,1.03944143894206,1.03944143894206,6631.5,6619.5,-16,32,0,0,0,0,0,0
2026-03-24 14:07:00,6627.25,6627.5,6627.75,6625.75,-0.25,0.25,1.5,2.0,6627.5,6627.5,6624.5,0.75,6626.75,6628.75,6626.5,-1.25,6628.0,6629.5,6626.75,0.5,6627.25,6629.5,6627.0,-1.0,6628.5,6631.5,6628.0,-0.5,6626.91307413885,6626.50665936378,6624.17169253901,6620.50010009662,0.274257461413072,-0.0835578663227352,1,0,26.9995996135222,-1.75,13.837462034281,3.63152004151369,8.45635855436558,1312,2125.55,0.617252005363318,-0.617252005363318,6631.5,6621.25,-17,24,0,0,0,0,0,0
2026-03-24 14:08:00,6625.25,6627.25,6627.75,6625.25,-2.0,0.5,0.0,2.5,6627.25,6627.75,6625.75,-0.25,6627.5,6627.5,6624.5,0.75,6626.75,6628.75,6626.5,-1.25,6628.0,6629.5,6626.75,0.5,6627.25,6629.5,6627.0,-1.0,6626.58045931108,6626.39241760344,6624.2139791061,6620.54736278223,-0.0805940308691788,-0.416846293056551,1,0,18.8105488710971,-2.5,12.9362551610356,3.55069718140557,8.36943845189126,1027,2067.35,0.496771228867874,-0.496771228867874,6631.5,6621.5,-25,15,0,0,0,0,0,0
2026-03-24 14:09:00,6626.5,6625.5,6626.5,6623.75,1.0,0.0,1.75,2.75,6625.25,6627.75,6625.25,-2.0,6627.25,6627.75,6625.75,-0.25,6627.5,6627.5,6624.5,0.75,6626.75,6628.75,6626.5,-1.25,6628.0,6629.5,6626.75,0.5,6626.56436744886,6626.40219782131,6624.3036269843,6620.6065930033,-0.264475224695161,0.316522965553304,1,0,23.573627986807,-1.25,12.439334953101,3.49350452559089,8.19695065252927,1411,2047.35,0.68918357877256,0.68918357877256,6631.5,6622.75,-20,15,0,0,0,0,0,0
2026-03-24 14:10:00,6628.5,6626.5,6629.5,6626.25,2.0,1.0,0.25,3.25,6626.5,6626.5,6623.75,1.0,6625.25,6627.75,6625.25,-2.0,6627.25,6627.75,6625.75,-0.25,6627.5,6627.5,6624.5,0.75,6626.75,6628.75,6626.5,-1.25,6626.95149395909,6626.59290711028,6624.46819063197,6620.68513436645,0.0384198202445987,0.403218372443007,1,0,31.259462534199,4.25,12.1293963086378,3.47611134519154,8.37541043770398,2030,2082.2,0.974930362116992,0.974930362116992,6631.5,6623.5,-12,20,0,0,0,0,0,0
2026-03-24 14:11:00,6628.25,6628.75,6629.5,6627.5,-0.5,0.75,0.75,2.0,6628.5,6629.5,6626.25,2.0,6626.5,6626.5,6623.75,1.0,6625.25,6627.75,6625.25,-2.0,6627.25,6627.75,6625.75,-0.25,6627.5,6627.5,6624.5,0.75,6627.21119516727,6626.74355191844,6624.6164968817,6620.76040666131,0.630735856194406,-0.127425302046504,1,0,29.9583733547515,5.5,11.8415961387792,3.370674820535,8.50573336050365,1120,2071.05,0.540788488930736,-0.540788488930736,6631.5,6623.75,-13,18,0,0,0,0,0,0
2026-03-24 14:12:00,6629.25,6628.25,6631.25,6628.25,1.0,2.0,0.0,3.0,6628.25,6629.5,6627.5,-0.5,6628.5,6629.5,6626.25,2.0,6626.5,6626.5,6623.75,1.0,6625.25,6627.75,6625.25,-2.0,6627.25,6627.75,6625.75,-0.25,6627.61895613382,6626.97141083494,6624.79820288634,6620.84488022687,1.05458868495589,0.14805975836498,1,0,33.6204790925149,7.25,12.1156838863186,3.34419804763964,8.8289297199608,1511,2081.95,0.725761905905521,0.725761905905521,6631.25,6623.75,-8,22,0,0,0,0,0,0
2026-03-24 14:13:00,6629.5,6629.5,6630.75,6628.5,0.0,1.25,1.0,2.25,6629.25,6631.25,6628.25,1.0,6628.25,6629.5,6627.5,-0.5,6628.5,6629.5,6626.25,2.0,6626.5,6626.5,6623.75,1.0,6625.25,6627.75,6625.25,-2.0,6627.99516490706,6627.20128257722,6624.98258708687,6620.93100082163,1.04367094796453,-0.0315521933098353,1,0,34.2759967134843,6.25,12.3701939376052,3.26604104423681,8.94650769853797,926,2066.0,0.448209099709584,-0.448209099709584,6631.25,6623.75,-7,23,0,0,0,0,0,0
2026-03-24 14:14:00,6630.0,6629.75,6630.5,6628.5,0.25,0.5,1.25,2.0,6629.5,6630.75,6628.5,0.0,6629.25,6631.25,6628.25,1.0,6628.25,6629.5,6627.5,-0.5,6628.5,6629.5,6626.25,2.0,6626.5,6626.5,6623.75,1.0,6628.39613192565,6627.45571143384,6625.17934837758,6621.02123961942,1.18493675837271,0.0247582453530413,1,0,35.9150415223048,6.25,12.6065246995142,3.17560954107704,9.37269971779824,1002,1927.35,0.519884815938984,0.519884815938984,6631.25,6623.75,-5,25,0,0,0,0,0,0
2026-03-24 14:15:00,6632.0,6630.0,6632.25,6629.25,2.0,0.25,0.75,3.0,6630.0,6630.5,6628.5,0.25,6629.5,6630.75,6628.5,0.0,6629.25,6631.25,6628.25,1.0,6628.25,6629.5,6627.5,-0.5,6628.5,6629.5,6626.25,2.0,6629.11690554052,6627.86882857621,6625.4468249118,6621.13048101625,1.49794940669835,0.319806596282433,1,0,43.4780759350178,3.0,13.3883988396112,3.16306600242868,10.4062481231231,1599,1896.75,0.84302095689996,0.84302095689996,6632.25,6623.75,-1,33,0,0,0,0,0,0
2026-03-24 14:16:00,6631.0,6632.0,6632.0,6630.5,-1.0,0.0,0.5,1.5,6632.0,6632.25,6629.25,2.0,6630.0,6630.5,6628.5,0.25,6629.5,6630.75,6628.5,0.0,6629.25,6631.25,6628.25,1.0,6628.25,6629.5,6627.5,-0.5,6629.49352443241,6628.15348052383,6625.66459648388,6621.22868518524,1.49835952535886,-0.344154722974963,1,0,39.0852592590454,2.5,14.1144248268441,3.04427557368377,10.653051206109,1654,1845.55,0.896209801956056,-0.896209801956056,6632.25,6623.75,-5,29,0,0,0,0,0,0
2026-03-24 14:17:00,6630.0,6631.0,6631.0,6628.25,-1.0,0.0,1.75,2.75,6631.0,6632.0,6630.5,-1.0,6632.0,6632.25,6629.25,2.0,6630.0,6630.5,6628.5,0.25,6629.5,6630.75,6628.5,0.0,6629.25,6631.25,6628.25,1.0,6629.59481954593,6628.32134593076,6625.83461230805,6621.31596194957,1.19868762028636,-0.27532377837997,1,0,34.7361522017382,2.75,13.709948770941,3.02325588984922,10.0254675701435,1653,1774.05,0.931766297454976,-0.931766297454976,6632.25,6623.75,-9,25,0,0,0,0,0,0
2026-03-24 14:18:00,6627.25,6630.0,6630.0,6627.0,-2.75,0.0,0.25,3.0,6630.0,6631.0,6628.25,-1.0,6631.0,6632.0,6630.5,-1.0,6632.0,6632.25,6629.25,2.0,6630.0,6630.5,6628.5,0.25,6629.5,6630.75,6628.5,0.0,6629.12585563675,6628.22395084614,6625.89011770773,6621.3750071043,0.0089500962285455,-0.570259022702885,1,0,23.4999715828162,-0.75,12.8064977493472,3.02159475485999,8.58996507559823,1641,1779.85,0.921987807961345,-0.921987807961345,6632.25,6623.75,-20,14,0,0,0,0,0,0
2026-03-24 14:19:00,6626.5,6627.25,6628.25,6625.0,-0.75,1.0,1.5,3.25,6627.25,6630.0,6627.0,-2.75,6630.0,6631.0,6628.25,-1.0,6631.0,6632.0,6630.5,-1.0,6632.0,6632.25,6629.25,2.0,6630.0,6630.5,6628.5,0.25,6628.6006845094,6628.06722804195,6625.91403466037,6621.42600205848,-0.892839923017164,-0.0562072181628537,1,0,20.2959917660701,-0.25,12.574431667599,3.03790941522713,7.57891812859816,2190,1785.4,1.22661588439565,-1.22661588439565,6632.25,6625.0,-23,6,0,0,0,0,0,0
2026-03-24 14:20:00,6627.75,6626.5,6628.75,6626.5,1.25,1.0,0.0,2.25,6626.5,6628.25,6625.0,-0.75,6627.25,6630.0,6627.0,-2.75,6630.0,6631.0,6628.25,-1.0,6631.0,6632.0,6630.5,-1.0,6632.0,6632.25,6629.25,2.0,6628.43054760752,6628.03838912904,6625.98603330114,6621.48892741113,-1.16427193841355,0.355034225469353,1,0,25.0442903554613,0.25,12.1436490439066,2.98163017128234,6.46219776856196,1291,1774.7,0.727446892432524,0.727446892432524,6632.25,6625.0,-18,11,0,0,0,0,0,0
2026-03-24 14:21:00,6627.0,6627.5,6628.75,6625.75,-0.5,1.25,1.25,3.0,6627.75,6628.75,6626.5,1.25,6626.5,6628.25,6625.0,-0.75,6627.25,6630.0,6627.0,-2.75,6630.0,6631.0,6628.25,-1.0,6631.0,6632.0,6630.5,-1.0,6628.14443808601,6627.94399011731,6626.02579670109,6621.54376395431,-0.981417550731749,-0.115972619624699,1,0,21.8249441827684,-0.25,12.0276823238757,2.98294230190503,6.52380257211917,1220,1640.85,0.743517079562422,-0.743517079562422,6632.25,6625.0,-21,8,0,0,0,0,0,0
2026-03-24 14:22:00,6626.0,6627.0,6627.0,6624.25,-1.0,0.0,1.75,2.75,6627.0,6628.75,6625.75,-0.5,6627.75,6628.75,6626.5,1.25,6626.5,6628.25,6625.0,-0.75,6627.25,6630.0,6627.0,-2.75,6630.0,6631.0,6628.25,-1.0,6627.71555046881,6627.76726374301,6626.02478506576,6621.58810461148,-0.885134040585399,-0.142778095698304,0,0,17.6475815540834,0.75,12.4565810988917,2.96630356605467,6.79043444854688,1667,1544.05,1.07962825038049,-1.07962825038049,6632.25,6624.25,-25,7,0,0,0,0,0,0
2026-03-24 14:23:00,6625.25,6626.0,6627.25,6625.0,-0.75,1.25,0.25,2.25,6626.0,6627.0,6624.25,-1.0,6627.0,6628.75,6625.75,-0.5,6627.75,6628.75,6626.5,1.25,6626.5,6628.25,6625.0,-0.75,6627.25,6630.0,6627.0,-2.75,6627.22244037505,6627.53842158456,6625.99440133769,6621.62454138151,-1.20810723246814,-0.0642224765597348,0,0,14.5018344739401,-1.25,12.729688844764,2.91513902562219,7.19652694012802,1430,1507.0,0.948905109489051,-0.948905109489051,6632.25,6624.25,-28,4,0,0,0,0,0,0
2026-03-24 14:24:00,6625.0,6625.5,6625.75,6622.25,-0.5,0.25,2.75,3.5,6625.25,6627.25,6625.0,-0.75,6626.0,6627.0,6624.25,-1.0,6627.0,6628.75,6625.75,-0.5,6627.75,6628.75,6626.5,1.25,6626.5,6628.25,6625.0,-0.75,6626.77795230004,6627.30765598596,6625.9554052068,6621.65812803444,-1.36648578597396,0.0486220187522122,0,0,13.3674878622587,-3.5,13.8776260641364,2.95691480950632,7.64918296290489,4088,1630.6,2.50705261866797,-2.50705261866797,6632.25,6622.25,-29,11,0,0,0,0,0,0
2026-03-24 14:25:00,6626.0,6625.0,6627.0,6623.25,1.0,1.0,1.75,3.75,6625.0,6625.75,6622.25,-0.5,6625.25,6627.25,6625.0,-0.75,6626.0,6627.0,6624.25,-1.0,6627.0,6628.75,6625.75,-0.5,6627.75,6628.75,6626.5,1.25,6626.62236184003,6627.18877816905,6625.95715402222,6621.70133074056,-1.0931886287799,0.288897615001588,0,0,17.1946770377581,-2.25,14.3159879822204,3.01356375168444,7.76063786038321,2993,1700.65,1.75991532649281,1.75991532649281,6632.0,6622.25,-24,15,0,0,0,0,0,0
2026-03-24 14:26:00,6624.5,6625.75,6627.25,6624.25,-1.25,1.5,0.25,3.0,6626.0,6627.0,6623.25,1.0,6625.0,6625.75,6622.25,-0.5,6625.25,6627.25,6625.0,-0.75,6626.0,6627.0,6624.25,-1.0,6627.0,6628.75,6625.75,-0.5,6626.19788947203,6626.94434379005,6625.90001072723,6621.72917819588,-1.02455090302465,-0.268881907998548,0,0,11.0832872164865,-4.75,14.5989116838598,3.01259491227841,8.27330042969515,1458,1661.15,0.877705204225988,-0.877705204225988,6631.0,6622.25,-26,9,0,0,0,0,0,0
2026-03-24 14:27:00,6623.0,6624.5,6625.25,6621.5,-1.5,0.75,1.5,3.75,6624.5,6627.25,6624.25,-1.25,6626.0,6627.0,6623.25,1.0,6625.0,6625.75,6622.25,-0.5,6625.25,6627.25,6625.0,-0.75,6626.0,6627.0,6624.25,-1.0,6625.55831157762,6626.58576708186,6625.78628481636,6621.74182318896,-1.21964072241917,-0.215105526397565,0,0,5.03270724417962,-6.5,15.716299375267,3.06526670425852,9.20923449587463,2524,1721.75,1.46595034122259,-1.46595034122259,6630.0,6621.5,-28,6,0,0,0,0,0,0
2026-03-24 14:28:00,6622.0,6623.0,6624.5,6621.5,-1.0,1.5,0.5,3.0,6623.0,6625.25,6621.5,-1.5,6624.5,6627.25,6624.25,-1.25,6626.0,6627.0,6623.25,1.0,6625.0,6625.75,6622.25,-0.5,6625.25,6627.25,6625.0,-0.75,6624.8466492621,6626.16887916533,6625.63780305885,6621.74439211245,-1.77571257793443,-0.0720844211191434,0,0,1.02243155020551,-8.0,16.7538736601451,3.06060479681149,10.2052682473313,1182,1729.5,0.683434518647008,-0.683434518647008,6628.75,6621.5,-27,2,0,0,0,0,0,0
2026-03-24 14:29:00,6619.25,6621.75,6622.25,6618.25,-2.5,0.5,1.0,4.0,6622.0,6624.5,6621.5,-1.0,6623.0,6625.25,6621.5,-1.5,6624.5,6627.25,6624.25,-1.25,6626.0,6627.0,6623.25,1.0,6625.0,6625.75,6622.25,-0.5,6623.72731940968,6625.5398901503,6625.38730097812,6621.71957229044,-2.47057006234627,-0.407667536895133,0,0,-9.87828916174112,-12.75,18.55013407726,3.12770445418209,12.3668912827761,2861,1802.0,1.58768035516093,-1.58768035516093,6628.75,6618.25,-38,4,0,0,0,0,0,0
2026-03-24 14:30:00,6619.75,6619.25,6620.75,6619.0,0.5,1.0,0.25,1.75,6619.25,6622.25,6618.25,-2.5,6622.0,6624.5,6621.5,-1.0,6623.0,6625.25,6621.5,-1.5,6624.5,6627.25,6624.25,-1.25,6626.0,6627.0,6623.25,1.0,6622.93185552774,6625.01353650027,6625.16623035152,6621.6999745562,-2.62645604987756,0.323865970482984,0,1,-7.79989822481002,-11.25,20.2180901788668,3.02929699316909,13.7378127807879,1550,1778.0,0.871766029246344,0.871766029246344,6628.75,6618.25,-36,6,0,0,0,0,0,0
2026-03-24 14:31:00,6620.0,6619.5,6620.5,6614.75,0.5,0.5,4.75,5.75,6619.75,6620.75,6619.0,0.5,6619.25,6622.25,6618.25,-2.5,6622.0,6624.5,6621.5,-1.0,6623.0,6625.25,6621.5,-1.5,6624.5,6627.25,6624.25,-1.25,6622.3454844222,6624.55776045479,6624.96363308284,6621.68305938649,-2.50116483990223,0.209092776387479,0,1,-6.73223754595892,-10.0,22.6061131478684,3.22363292222844,14.726167186338,4322,1938.1,2.23001909086218,2.23001909086218,6627.25,6614.75,-29,21,0,0,0,0,0,0
2026-03-24 14:32:00,6620.0,6620.25,6623.0,6619.0,-0.25,2.75,1.0,4.0,6620.0,6620.5,6614.75,0.5,6619.75,6620.75,6619.0,0.5,6619.25,6622.25,6618.25,-2.5,6622.0,6624.5,6621.5,-1.0,6623.0,6625.25,6621.5,-1.5,6621.87638753776,6624.14341859527,6624.76898080508,6621.66631252692,-1.85093187192251,0.117274221109255,0,1,-6.66525010769328,-7.25,23.577259389793,3.27908771349784,15.3142907116198,3060,2015.55,1.51819602589864,-1.51819602589864,6627.25,6614.75,-29,21,0,0,0,0,0,0
2026-03-24 14:33:00,6618.5,6620.0,6621.75,6617.5,-1.5,1.75,1.0,4.25,6620.0,6623.0,6619.0,-0.25,6620.0,6620.5,6614.75,0.5,6619.75,6620.75,6619.0,0.5,6619.25,6622.25,6618.25,-2.5,6622.0,6624.5,6621.5,-1.0,6621.20111003021,6623.63038054115,6624.52313842057,6621.63480692964,-1.73074549753801,-0.206180623112232,0,1,-12.5392277185601,-8.0,24.7905539016768,3.34843859110513,16.0507787973038,1775,2058.0,0.862487852283771,-0.862487852283771,6627.25,6614.75,-35,15,0,0,0,0,0,0
2026-03-24 14:34:00,6618.75,6618.5,6618.75,6616.5,0.25,0.0,2.0,2.25,6618.5,6621.75,6617.5,-1.5,6620.0,6623.0,6619.0,-0.25,6620.0,6620.5,6614.75,0.5,6619.75,6620.75,6619.0,0.5,6619.25,6622.25,6618.25,-2.5,6620.71088802416,6623.18670958286,6624.29674083545,6621.60610238308,-1.63459639803023,0.18505550151076,0,1,-11.4244095323047,-9.0,26.1158001891758,3.26997869174048,16.2631485266538,1394,2077.6,0.67096649980747,0.67096649980747,6627.25,6614.75,-34,16,0,0,0,0,0,0
2026-03-24 14:35:00,6616.0,6618.75,6618.75,6615.25,-2.75,0.0,0.75,3.5,6618.75,6618.75,6616.5,0.25,6618.5,6621.75,6617.5,-1.5,6620.0,6623.0,6619.0,-0.25,6620.0,6620.5,6614.75,0.5,6619.75,6620.75,6619.0,0.5,6619.76871041933,6622.53337234806,6623.97137844974,6621.55032026981,-2.10767711842436,-0.451955598792665,0,1,-22.2012810792512,-11.0,27.5861456990653,3.28640878518759,16.3220709470334,2127,2104.0,1.01093155893536,-1.01093155893536,6627.25,6614.75,-45,5,0,0,0,0,0,0
2026-03-24 14:36:00,6612.0,6616.0,6616.25,6610.5,-4.0,0.25,1.5,5.75,6616.0,6618.75,6615.25,-2.75,6618.75,6618.75,6616.5,0.25,6618.5,6621.75,6617.5,-1.5,6620.0,6623.0,6619.0,-0.25,6620.0,6620.5,6614.75,0.5,6618.21496833547,6621.57579304369,6623.50191262818,6621.45529220743,-2.98614169473967,-0.611564479033404,0,1,-37.8211688297088,-14.0,29.6943843289075,3.46237958624562,17.8350777962987,3297,2186.15,1.50813073210896,-1.50813073210896,6625.25,6610.5,-53,6,0,0,0,0,0,0
2026-03-24 14:37:00,6614.0,6612.0,6615.75,6610.75,2.0,1.75,1.25,5.0,6612.0,6616.25,6610.5,-4.0,6616.0,6618.75,6615.25,-2.75,6618.75,6618.75,6616.5,0.25,6618.5,6621.75,6617.5,-1.5,6620.0,6623.0,6619.0,-0.25,6617.37197466837,6620.88708458517,6623.12928860355,6621.38111019541,-3.3389133557921,0.71074841677364,0,1,-29.5244407816535,-11.25,31.6520344851896,3.5722096157995,18.0668204175508,3258,2266.4,1.43752206141899,1.43752206141899,6624.5,6610.5,-42,14,0,0,0,0,0,0
2026-03-24 14:38:00,6615.25,6614.0,6616.25,6613.25,1.25,1.0,0.75,3.0,6614.0,6615.75,6610.75,2.0,6612.0,6616.25,6610.5,-4.0,6616.0,6618.75,6615.25,-2.75,6618.75,6618.75,6616.5,0.25,6618.5,6621.75,6617.5,-1.5,6616.9475797347,6620.37462235016,6622.82029689361,6621.32010412382,-2.82113068463332,0.418598733418548,0,1,-24.2804164952722,-9.75,33.208744587003,3.53133750038525,18.2649938406776,2353,2302.0,1.02215464813206,1.02215464813206,6623.0,6610.5,-31,19,0,0,0,0,0,0
2026-03-24 14:39:00,6614.5,6615.25,6616.5,6614.25,-0.75,1.25,0.25,2.25,6615.25,6616.25,6613.25,1.25,6614.0,6615.75,6610.75,2.0,6612.0,6616.25,6610.5,-4.0,6616.0,6618.75,6615.25,-2.75,6618.75,6618.75,6616.5,0.25,6616.45806378776,6619.84056577287,6622.49401074091,6621.25224239124,-1.75690454770665,-0.0651210132655251,0,1,-27.0089695649731,-11.5,34.5186352941125,3.43981339321488,18.5388780674566,1671,2276.05,0.734166648360097,-0.734166648360097,6623.0,6610.5,-34,16,0,0,0,0,0,0
2026-03-24 14:40:00,6614.75,6614.25,6614.75,6613.25,0.5,0.0,1.0,1.5,6614.5,6616.5,6614.25,-0.75,6615.25,6616.25,6613.25,1.25,6614.0,6615.75,6610.75,2.0,6612.0,6616.25,6610.5,-4.0,6616.0,6618.75,6615.25,-2.75,6616.11645103021,6619.37778706624,6622.19032404519,6621.18754346198,-1.25552363816587,0.147903189387762,0,1,-25.7501738479077,-9.75,35.9101069030281,3.30125529369953,18.0557470075328,1838,2303.4,0.797950855257445,0.797950855257445,6623.0,6610.5,-33,17,0,0,0,0,0,0
2026-03-24 14:41:00,6614.5,6614.5,6615.5,6613.75,0.0,1.0,0.75,1.75,6614.75,6614.75,6613.25,0.5,6614.5,6616.5,6614.25,-0.75,6615.25,6616.25,6613.25,1.25,6614.0,6615.75,6610.75,2.0,6612.0,6616.25,6610.5,-4.0,6615.79316082417,6618.9343518784,6621.88874271009,6621.12100074096,-1.15441891053342,0.0183225515102095,0,1,-26.4840029638508,-8.5,36.7702272293621,3.19045134414956,17.5002857119525,1512,2318.0,0.652286453839517,-0.652286453839517,6623.0,6610.5,-34,16,0,0,0,0,0,0
2026-03-24 14:42:00,6615.0,6614.5,6616.5,6613.5,0.5,1.5,1.0,3.0,6614.5,6615.5,6613.75,0.0,6614.75,6614.75,6613.25,0.5,6614.5,6616.5,6614.25,-0.75,6615.25,6616.25,6613.25,1.25,6614.0,6615.75,6610.75,2.0,6615.63452865933,6618.57668352582,6621.61859593714,6621.06009526095,-0.823535128426556,0.164658041208895,0,1,-24.2403810438154,-7.0,37.0048233390085,3.17684767671031,16.8208204318344,2152,2342.25,0.918774682463443,0.918774682463443,6621.75,6610.5,-27,18,0,0,0,0,0,0
